bond_code,ticker,sample,catalog_name,vendor_name,coupon
US808513AU91,SCHW,cusip6,SCHWAB CHARLES CORP NEW 3.2% 25Jan2028,SCHWAB CHARLES CORP NEW 3.2% 25Jan2028,3.200
US808513AZ88,SCHW,cusip6,SCHWAB CHARLES CORP NEW 4% 01Feb2029,SCHWAB CHARLES CORP NEW 4% 01Feb2029,4.000
US808513BG98,SCHW,cusip6,CHARLES SCHWAB CORPORATION (THE),SCHWAB CHARLES CORP NEW 1.65% 11Mar2031,1.650
US808513BJ38,SCHW,cusip6,SCHW 4,SCHW 4,
US808513BP97,SCHW,cusip6,CHARLES SCHWAB CORPORATION (THE),SCHWAB CHARLES CORP NEW 2% 20Mar2028,2.000
US808513BS37,SCHW,cusip6,CHARLES SCHWAB CORPORATION (THE),SCHWAB CHARLES CORP NEW 2.3% 13May2031,2.300
US808513BT10,SCHW,cusip6,SCHW 1.95 01-DEC-31,SCHW 1.95 01-DEC-31,1.950
US808513BW49,SCHW,cusip6,SCHW 3.3 01-APR-27,SCHW 3.3 01-APR-27,3.300
US808513BX22,SCHW,cusip6,SCHW 2.75 01-OCT-29,SCHW 2.75 01-OCT-29,2.750
US808513BY05,SCHW,cusip6,SCHW 2.45 03-MAR-27,SCHW 2.45 03-MAR-27,2.450
US808513BZ79,SCHW,cusip6,SCHW 5.372863 03-MAR-27,SCHW 5.372863 03-MAR-27,5.373
US808513CA10,SCHW,cusip6,SCHW 2.9 03-MAR-32,SCHW 2.9 03-MAR-32,2.900
US808513CB92,SCHW,cusip6,SCHW 5,SCHW 5,
US808626AE53,LDOS,name_block,LDOS 7.125 01-JUL-32,LDOS 7.125 01-JUL-32,7.125
US81180WAN11,STX,name_block,Seagate Technology 5.75% 1dec2034 USD,Seagate Technology 5.75% 1dec2034 USD,5.750
US81413PAG00,GE,name_block,GE 7.7 15-JUN-28,GE 7.7 15-JUN-28,7.700
US816851AP42,SRE,cusip6,SEMPRA ENERGY 6% 15Oct2039,SEMPRA ENERGY 6% 15Oct2039,6.000
US816851BA63,SRE,cusip6,SEMPRA ENERGY 3.25% 15Jun2027,SEMPRA ENERGY 3.25% 15Jun2027,3.250
US816851BG34,SRE,cusip6,SEMPRA ENERGY 3.4% 01Feb2028,SEMPRA ENERGY 3.4% 01Feb2028,3.400
US816851BH17,SRE,cusip6,SEMPRA ENERGY 3.8% 01Feb2038,SEMPRA ENERGY 3.8% 01Feb2038,3.800
US816851BJ72,SRE,cusip6,SEMPRA ENERGY 4% 01Feb2048,SEMPRA ENERGY 4% 01Feb2048,4.000
US816851BM02,SRE,cusip6,SRE 4.125 01-APR-52,SRE 4.125 01-APR-52,4.125
US816851BP33,SRE,cusip6,SRE 3.7 01-APR-29,SRE 3.7 01-APR-29,3.700
US81685VAA17,SRE,name_block,SRE 3.25 15-JAN-32,SRE 3.25 15-JAN-32,3.250
US824348AQ95,SHW,cusip6,SHERWIN-WILLIAMS CO 4% 15Dec2042,SHERWIN-WILLIAMS CO 4% 15Dec2042,4.000
US824348AS51,SHW,cusip6,SHERWIN-WILLIAMS CO 4.55% 01Aug2045,SHERWIN-WILLIAMS CO 4.55% 01Aug2045,4.550
US824348AW63,SHW,cusip6,SHERWIN-WILLIAMS CO 3.45% 01Jun2027,SHERWIN-WILLIAMS CO 3.45% 01Jun2027,3.450
US824348AX47,SHW,cusip6,SHERWIN-WILLIAMS CO 4.5% 01Jun2047,SHERWIN-WILLIAMS CO 4.5% 01Jun2047,4.500
US824348BJ44,SHW,cusip6,SHERWIN-WILLIAMS COMPANY (THE),SHERWIN-WILLIAMS CO 2.95% 15Aug2029,2.950
US824348BN55,SHW,cusip6,SHW 2.2 15-MAR-32,SHW 2.2 15-MAR-32,2.200
US824348BP04,SHW,cusip6,SHW 2.9 15-MAR-52,SHW 2.9 15-MAR-52,2.900
US828807CE50,SPG,name_block,SIMON PPTY GROUP L P 6.75% 01Feb2040,SIMON PPTY GROUP L P 6.75% 01Feb2040,6.750
US828807CL93,SPG,name_block,SIMON PPTY GROUP L P 4.75% 15Mar2042,SIMON PPTY GROUP L P 4.75% 15Mar2042,4.750
US828807CT20,SPG,name_block,SIMON PPTY GROUP L P 4.25% 01Oct2044,SIMON PPTY GROUP L P 4.25% 01Oct2044,4.250
US828807CY15,SPG,name_block,SIMON PPTY GROUP L P 3.25% 30Nov2026,SIMON PPTY GROUP L P 3.25% 30Nov2026,3.250
US828807CZ89,SPG,name_block,SIMON PPTY GROUP L P 4.25% 30Nov2046,SIMON PPTY GROUP L P 4.25% 30Nov2046,4.250
US828807DC85,SPG,name_block,SIMON PPTY GROUP L P 3.375% 15Jun2027,SIMON PPTY GROUP L P 3.375% 15Jun2027,3.375
US828807DE42,SPG,name_block,SIMON PPTY GROUP L P 3.375% 01Dec2027,SIMON PPTY GROUP L P 3.375% 01Dec2027,3.375
US828807DF17,SPG,name_block,SIMON PROPERTY GROUP LP,SIMON PPTY GROUP L P 2.45% 13Sep2029,2.450
US828807DH72,SPG,name_block,SIMON PROPERTY GROUP LP,SIMON PPTY GROUP L P 3.25% 13Sep2049,3.250
US828807DJ39,SPG,name_block,SIMON PROPERTY GROUP LP,SIMON PPTY GROUP L P 3.8% 15Jul2050,3.800
US828807DK02,SPG,name_block,SIMON PROPERTY GROUP LP,SIMON PPTY GROUP L P 2.65% 15Jul2030,2.650
US828807DL84,SPG,name_block,SIMON PROPERTY GROUP LP,SIMON PPTY GROUP L P 1.75% 01Feb2028,1.750
US828807DM67,SPG,name_block,SPG 2.2 01-FEB-31,SPG 2.2 01-FEB-31,2.200
US828807DP98,SPG,name_block,SPG 1.375 15-JAN-27,SPG 1.375 15-JAN-27,1.375
US828807DQ71,SPG,name_block,SPG 2.25 15-JAN-32,SPG 2.25 15-JAN-32,2.250
US828807DT11,SPG,name_block,SPG 2.65 01-FEB-32,SPG 2.65 01-FEB-32,2.650
US828807DU83,SPG,name_block,SPG 5.5 08-MAR-33,SPG 5.5 08-MAR-33,5.500
US828807DV66,SPG,name_block,SPG 5.85 08-MAR-53,SPG 5.85 08-MAR-53,5.850
US83088MAL63,SWKS,name_block,SWKS 3 01-JUN-31,SWKS 3 01-JUN-31,3.000
US832696AM09,SJM,cusip6,SMUCKER J M CO 4.25% 15Mar2035,SMUCKER J M CO 4.25% 15Mar2035,4.250
US832696AP30,SJM,cusip6,SMUCKER J M CO 4.375% 15Mar2045,SMUCKER J M CO 4.375% 15Mar2045,4.375
US832696AR95,SJM,cusip6,SMUCKER J M CO 3.375% 15Dec2027,SMUCKER J M CO 3.375% 15Dec2027,3.375
US832696AU25,SJM,cusip6,SJM 2.125 15-MAR-32,SJM 2.125 15-MAR-32,2.125
US833034AK75,SNA,cusip6,SNAP ON INC 3.25% 01Mar2027,SNAP ON INC 3.25% 01Mar2027,3.250
US833034AL58,SNA,cusip6,SNAP ON INC 4.1% 01Mar2048,SNAP ON INC 4.1% 01Mar2048,4.100
US842400EB53,EIX,name_block,SOUTHERN CALIF EDISON CO 6.65% 01Apr2029,SOUTHERN CALIF EDISON CO 6.65% 01Apr2029,6.650
US842400ES88,EIX,name_block,SOUTHERN CALIF EDISON CO 6% 15Jan2034,SOUTHERN CALIF EDISON CO 6% 15Jan2034,6.000
US842400EV18,EIX,name_block,SOUTHERN CALIF EDISON CO 5.75% 01Apr2035,SOUTHERN CALIF EDISON CO 5.75% 01Apr2035,5.750
US842400EW90,EIX,name_block,SOUTHERN CALIF EDISON CO 5.75% 01Apr2035,SOUTHERN CALIF EDISON CO 5.75% 01Apr2035,5.750
US842400EZ22,EIX,name_block,SOUTHERN CALIF EDISON CO 5.55% 15Jan2036,SOUTHERN CALIF EDISON CO 5.55% 15Jan2036,5.550
US842400FA61,EIX,name_block,SOUTHERN CALIF EDISON CO 5.35% 15Jul2035,SOUTHERN CALIF EDISON CO 5.35% 15Jul2035,5.350
US842400FC28,EIX,name_block,SOUTHERN CALIF EDISON CO 5.625% 01Feb2036,SOUTHERN CALIF EDISON CO 5.625% 01Feb2036,5.625
US842400FF58,EIX,name_block,SOUTHERN CALIF EDISON CO 5.55% 15Jan2037,SOUTHERN CALIF EDISON CO 5.55% 15Jan2037,5.550
US842400FH15,EIX,name_block,SOUTHERN CALIF EDISON CO 5.95% 01Feb2038,SOUTHERN CALIF EDISON CO 5.95% 01Feb2038,5.950
US842400FL27,EIX,name_block,SOUTHERN CALIF EDISON CO 6.05% 15Mar2039,SOUTHERN CALIF EDISON CO 6.05% 15Mar2039,6.050
US842400FP31,EIX,name_block,SOUTHERN CALIF EDISON CO 5.5% 15Mar2040,SOUTHERN CALIF EDISON CO 5.5% 15Mar2040,5.500
US842400FQ14,EIX,name_block,SOUTHERN CALIF EDISON CO 4.5% 01Sep2040,SOUTHERN CALIF EDISON CO 4.5% 01Sep2040,4.500
US842400FT52,EIX,name_block,SOUTHERN CALIF EDISON CO 3.9% 01Dec2041,SOUTHERN CALIF EDISON CO 3.9% 01Dec2041,3.900
US842400FV09,EIX,name_block,SOUTHERN CALIF EDISON CO 4.05% 15Mar2042,SOUTHERN CALIF EDISON CO 4.05% 15Mar2042,4.050
US842400FW81,EIX,name_block,SOUTHERN CALIF EDISON CO 3.9% 15Mar2043,SOUTHERN CALIF EDISON CO 3.9% 15Mar2043,3.900
US842400FZ13,EIX,name_block,SOUTHERN CALIF EDISON CO 4.65% 01Oct2043,SOUTHERN CALIF EDISON CO 4.65% 01Oct2043,4.650
US842400GE74,EIX,name_block,SOUTHERN CALIF EDISON CO 3.6% 01Feb2045,SOUTHERN CALIF EDISON CO 3.6% 01Feb2045,3.600
US842400GG23,EIX,name_block,SOUTHERN CALIF EDISON CO 4% 01Apr2047,SOUTHERN CALIF EDISON CO 4% 01Apr2047,4.000
US842400GJ61,EIX,name_block,SOUTHERN CALIF EDISON CO 3.65% 01Mar2028,SOUTHERN CALIF EDISON CO 3.65% 01Mar2028,3.650
US842400GK35,EIX,name_block,SOUTHERN CALIF EDISON CO 4.125% 01Mar2048,SOUTHERN CALIF EDISON CO 4.125% 01Mar2048,4.125
US842400GR87,EIX,name_block,SOUTHERN CALIF EDISON CO 4.875% 01Mar2049,SOUTHERN CALIF EDISON CO 4.875% 01Mar2049,4.875
US842400GT44,EIX,name_block,SOUTHERN CALIFORNIA EDISON COMPANY,Southern California Edison Company 3.65% 01Feb2050,3.650
US842400GY39,EIX,name_block,SOUTHERN CALIFORNIA EDISON COMPANY,Southern California Edison Company 2.95% 01Feb2051,2.950
US842400HD82,EIX,name_block,EIX 2.5 01-JUN-31,EIX 2.5 01-JUN-31,2.500
US842400HF31,EIX,name_block,EIX 3.65 01-JUN-51,EIX 3.65 01-JUN-51,3.650
US842400HM81,EIX,name_block,EIX 2.75 01-FEB-32,EIX 2.75 01-FEB-32,2.750
US842400HN64,EIX,name_block,EIX 3.45 01-FEB-52,EIX 3.45 01-FEB-52,3.450
US842400HQ95,EIX,name_block,EIX 4.7 01-JUN-27,EIX 4.7 01-JUN-27,4.700
US842400HR78,EIX,name_block,EIX 5.45 01-JUN-52,EIX 5.45 01-JUN-52,5.450
US842400HS51,EIX,name_block,EIX 5.85 01-NOV-27,EIX 5.85 01-NOV-27,5.850
US842400HT35,EIX,name_block,EIX 5.95 01-NOV-32,EIX 5.95 01-NOV-32,5.950
US842400HU08,EIX,name_block,Southern California Edison 5.3% 1mar2028,Southern California Edison 5.3% 1mar2028,5.300
US842400HV80,EIX,name_block,EIX 5.7 01-MAR-53,EIX 5.7 01-MAR-53,5.700
US842434CK62,SRE,name_block,SOUTHERN CALIF GAS CO 3.75% 15Sep2042,SOUTHERN CALIF GAS CO 3.75% 15Sep2042,3.750
US842434CL46,SRE,name_block,SOUTHERN CALIF GAS CO 4.45% 15Mar2044,SOUTHERN CALIF GAS CO 4.45% 15Mar2044,4.450
US842434CR16,SRE,name_block,SOUTHERN CALIF GAS CO 4.125% 01Jun2048,SOUTHERN CALIF GAS CO 4.125% 01Jun2048,4.125
US842434CS98,SRE,name_block,SOUTHERN CALIF GAS CO 4.3% 15Jan2049,SOUTHERN CALIF GAS CO 4.3% 15Jan2049,4.300
US842434CW01,SRE,name_block,SRE 2.95 15-APR-27,SRE 2.95 15-APR-27,2.950
US842434CX83,SRE,name_block,SRE 6.35 15-NOV-52,SRE 6.35 15-NOV-52,6.350
US842587CW55,SO,cusip6,SOUTHERN CO 4.25% 01Jul2036,SOUTHERN CO 4.25% 01Jul2036,4.250
US842587CX39,SO,cusip6,SOUTHERN CO 4.4% 01Jul2046,SOUTHERN CO 4.4% 01Jul2046,4.400
US842587DD65,SO,cusip6,SO 5.113 01-AUG-27,SO 5.113 01-AUG-27,5.113
US842587DE49,SO,cusip6,SOUTHERN COMPANY (THE),SOUTHERN CO 3.7% 30Apr2030,3.700
US842587DH79,SO,cusip6,SO 1.75 15-MAR-28,SO 1.75 15-MAR-28,1.750
US842587DJ36,SO,cusip6,SO 3.75 15-SEP-51,SO 3.75 15-SEP-51,3.750
US842587DL81,SO,cusip6,SO 5.7 15-OCT-32,SO 5.7 15-OCT-32,5.700
US8426EPAB43,SO,name_block,SOUTHERN CO GAS CAP CORP 3.95% 01Oct2046,SOUTHERN CO GAS CAP CORP 3.95% 01Oct2046,3.950
US8426EPAC26,SO,name_block,SOUTHERN CO GAS CAP CORP 4.4% 30May2047,SOUTHERN CO GAS CAP CORP 4.4% 30May2047,4.400
US8426EPAE81,SO,name_block,SO 3.15 30-SEP-51,SO 3.15 30-SEP-51,3.150
US8426EPAF56,SO,name_block,SO 5.15 15-SEP-32,SO 5.15 15-SEP-32,5.150
US844741AN81,LUV,cusip6,SOUTHWEST AIRLS CO 7.375% 01Mar2027,SOUTHWEST AIRLS CO 7.375% 01Mar2027,7.375
US844741BC18,LUV,cusip6,SOUTHWEST AIRLS CO 3% 15Nov2026,SOUTHWEST AIRLS CO 3% 15Nov2026,3.000
US844741BE73,LUV,cusip6,SOUTHWEST AIRLS CO 3.45% 16Nov2027,SOUTHWEST AIRLS CO 3.45% 16Nov2027,3.450
US844741BK34,LUV,cusip6,SOUTHWEST AIRLINES CO,SOUTHWEST AIRLINES CO,
US845437BL54,AEP,name_block,SOUTHWESTERN ELEC PWR CO 6.2% 15Mar2040,SOUTHWESTERN ELEC PWR CO 6.2% 15Mar2040,6.200
US845437BN11,AEP,name_block,SOUTHWESTERN ELEC PWR CO 3.9% 01Apr2045,SOUTHWESTERN ELEC PWR CO 3.9% 01Apr2045,3.900
US845437BP68,AEP,name_block,SOUTHWESTERN ELEC PWR CO 2.75% 01Oct2026,SOUTHWESTERN ELEC PWR CO 2.75% 01Oct2026,2.750
US845437BQ42,AEP,name_block,SOUTHWESTERN ELEC PWR CO 3.85% 01Feb2048,SOUTHWESTERN ELEC PWR CO 3.85% 01Feb2048,3.850
US845437BR25,AEP,name_block,SOUTHWESTERN ELEC PWR CO 4.1% 15Sep2028,SOUTHWESTERN ELEC PWR CO 4.1% 15Sep2028,4.100
US845437BT80,AEP,name_block,AEP 3.25 01-NOV-51,AEP 3.25 01-NOV-51,3.250
US852234AP86,XYZ,cusip6,SQ 3.5 01-JUN-31,SQ 3.5 01-JUN-31,3.500
US854502AA92,SWK,cusip6,STANLEY BLACK & DECKER INC 5.2% 01Sep2040,STANLEY BLACK & DECKER INC 5.2% 01Sep2040,5.200
US854502AH46,SWK,cusip6,STANLEY BLACK & DECKER INC 4.25% 15Nov2028,STANLEY BLACK & DECKER INC 4.25% 15Nov2028,4.250
US854502AJ02,SWK,cusip6,STANLEY BLACK & DECKER INC 4.85% 15Nov2048,STANLEY BLACK & DECKER INC 4.85% 15Nov2048,4.850
US854502AL57,SWK,cusip6,STANLEY BLACK & DECKER INC,STANLEY BLACK & DECKER INC 2.3% 15Mar2030,2.300
US854502AN14,SWK,cusip6,STANLEY BLACK & DECKER INC,STANLEY BLACK & DECKER INC 2.75% 15Nov2050,2.750
US854502AQ45,SWK,cusip6,SWK 3 15-MAY-32,SWK 3 15-MAY-32,3.000
US854502AT83,SWK,cusip6,SWK 6 06-MAR-28,SWK 6 06-MAR-28,6.000
US855244AH20,SBUX,cusip6,STARBUCKS CORP 4.3% 15Jun2045,STARBUCKS CORP 4.3% 15Jun2045,4.300
US855244AM15,SBUX,cusip6,STARBUCKS CORP 3.75% 01Dec2047,STARBUCKS CORP 3.75% 01Dec2047,3.750
US855244AP46,SBUX,cusip6,STARBUCKS CORP 3.5% 01Mar2028,STARBUCKS CORP 3.5% 01Mar2028,3.500
US855244AR02,SBUX,cusip6,STARBUCKS CORP 4% 15Nov2028,STARBUCKS CORP 4% 15Nov2028,4.000
US855244AS84,SBUX,cusip6,STARBUCKS CORP 4.5% 15Nov2048,STARBUCKS CORP 4.5% 15Nov2048,4.500
US855244AT67,SBUX,cusip6,STARBUCKS CORPORATION,STARBUCKS CORP 3.55% 15Aug2029,3.550
US855244AU31,SBUX,cusip6,STARBUCKS CORPORATION,STARBUCKS CORP 4.45% 15Aug2049,4.450
US855244AW96,SBUX,cusip6,STARBUCKS CORPORATION,STARBUCKS CORP 2.25% 12Mar2030,2.250
US855244AZ28,SBUX,cusip6,STARBUCKS CORPORATION,STARBUCKS CORP 2.55% 15Nov2030,2.550
US855244BA67,SBUX,cusip6,STARBUCKS CORPORATION,STARBUCKS CORP 3.5% 15Nov2050,3.500
US855244BC24,SBUX,cusip6,SBUX 3 14-FEB-32,SBUX 3 14-FEB-32,3.000
US855244BF54,SBUX,cusip6,SBUX 4.8 15-FEB-33,SBUX 4.8 15-FEB-33,4.800
US857477AY98,STT,name_block,STT 5.769 15-JUN-47,STT 5.769 15-JUN-47,5.769
US857477BG73,STT,name_block,STATE STREET CORP,STATE STR CORP 2.4% 24Jan2030,2.400
US857477BP72,STT,name_block,STATE STREET CORP,STATE STR CORP 2.2% 03Mar2031,2.200
US857477BQ55,STT,name_block,STT 1.684 18-NOV-27,STT 1.684 18-NOV-27,1.684
US857477BS12,STT,name_block,STT 2.203 07-FEB-28,STT 2.203 07-FEB-28,2.203
US857477BT94,STT,name_block,STT 2.623 07-FEB-33,STT 2.623 07-FEB-33,2.623
US857477BU67,STT,name_block,STT 4.421 13-MAY-33,STT 4.421 13-MAY-33,4.421
US857477BV41,STT,name_block,STT 4.164 04-AUG-33,STT 4.164 04-AUG-33,4.164
US857477BY89,STT,name_block,STT 5.82 04-NOV-28,STT 5.82 04-NOV-28,5.820
US857477CA94,STT,name_block,STT 4.821 26-JAN-34,STT 4.821 26-JAN-34,4.821
US85917PAA57,STE,name_block,STE 2.7 15-MAR-31,STE 2.7 15-MAR-31,2.700
US85917PAB31,STE,name_block,STE 3.75 15-MAR-51,STE 3.75 15-MAR-51,3.750
US863667AE17,SYK,cusip6,STRYKER CORP 4.1% 01Apr2043,STRYKER CORP 4.1% 01Apr2043,4.100
US863667AG64,SYK,cusip6,STRYKER CORP 4.375% 15May2044,STRYKER CORP 4.375% 15May2044,4.375
US863667AJ04,SYK,cusip6,STRYKER CORP 4.625% 15Mar2046,STRYKER CORP 4.625% 15Mar2046,4.625
US863667AQ47,SYK,cusip6,STRYKER CORP 3.65% 07Mar2028,STRYKER CORP 3.65% 07Mar2028,3.650
US863667AY70,SYK,cusip6,STRYKER CORPORATION,STRYKER CORP 1.95% 15Jun2030,1.950
US87165BAL71,SYF,cusip6,SYNCHRONY FINL 3.7% 04Aug2026,SYNCHRONY FINL 3.7% 04Aug2026,3.700
US87165BAM54,SYF,cusip6,SYNCHRONY FINL 3.95% 01Dec2027,SYNCHRONY FINL 3.95% 01Dec2027,3.950
US87165BAR42,SYF,cusip6,SYF 2.875 28-OCT-31,SYF 2.875 28-OCT-31,2.875
US87165BAU70,SYF,cusip6,SYF 7.25 02-FEB-33,SYF 7.25 02-FEB-33,7.250
US87166FAE34,SYF,name_block,SYF 5.625 23-AUG-27,SYF 5.625 23-AUG-27,5.625
US871829AJ69,SYY,cusip6,SYSCO CORP 5.375% 21Sep2035,SYSCO CORP 5.375% 21Sep2035,5.375
US871829AY37,SYY,cusip6,SYSCO CORP 4.85% 01Oct2045,SYSCO CORP 4.85% 01Oct2045,4.850
US871829BD80,SYY,cusip6,SYSCO CORP 4.5% 01Apr2046,SYSCO CORP 4.5% 01Apr2046,4.500
US871829BF39,SYY,cusip6,SYSCO CORP 3.25% 15Jul2027,SYSCO CORP 3.25% 15Jul2027,3.250
US871829BH94,SYY,cusip6,SYSCO CORP 4.45% 15Mar2048,SYSCO CORP 4.45% 15Mar2048,4.450
US871829BL07,SYY,cusip6,SYSCO CORPORATION,SYSCO CORP 5.95% 01Apr2030,5.950
US871829BN62,SYY,cusip6,SYSCO CORPORATION,SYSCO CORP 6.6% 01Apr2050,6.600
US871829BQ93,SYY,cusip6,SYY 2.45 14-DEC-31,SYY 2.45 14-DEC-31,2.450
US871829BR76,SYY,cusip6,SYY 3.15 14-DEC-51,SYY 3.15 14-DEC-51,3.150
US872540AQ25,TJX,cusip6,TJX COS INC NEW 2.25% 15Sep2026,TJX COS INC NEW 2.25% 15Sep2026,2.250
US87264AAX37,TMUS,name_block,T-MOBILE USA INC,T-MOBILE USA INC 4.375% 15Apr2040,4.375
US87264AAZ84,TMUS,name_block,T-MOBILE USA INC,T-MOBILE USA INC 4.5% 15Apr2050,4.500
US87264ABD63,TMUS,name_block,T-MOBILE USA INC,T-MOBILE USA INC 3.75% 15Apr2027,3.750
US87264ABF12,TMUS,name_block,T-MOBILE USA INC,T-MOBILE USA INC 3.875% 15Apr2030,3.875
US87264ABL89,TMUS,name_block,T-MOBILE USA INC,T-MOBILE USA INC 3% 15Feb2041,3.000
US87264ABN46,TMUS,name_block,T-MOBILE USA INC,T-MOBILE USA INC 3.3% 15Feb2051,3.300
US87264ABX28,TMUS,name_block,T-MOBILE USA INC,T-MOBILE USA INC 2.25% 15Nov2031,2.250
US87264ABY01,TMUS,name_block,T-MOBILE USA INC,T-MOBILE USA INC 3.6% 15Nov2060,3.600
US87264ACA16,TMUS,name_block,T-MOBILE USA INC,T-MOBILE USA INC 2.05% 15Feb2028,2.050
US87264ACB98,TMUS,name_block,T-MOBILE USA INC,T-MOBILE USA INC 2.55% 15Feb2031,2.550
US87264ACQ67,TMUS,name_block,TMUS 2.7 15-MAR-32,TMUS 2.7 15-MAR-32,2.700
US87264ACS24,TMUS,name_block,TMUS 2.4 15-MAR-29,TMUS 2.4 15-MAR-29,2.400
US87264ACT07,TMUS,name_block,TMUS 3.4 15-OCT-52,TMUS 3.4 15-OCT-52,3.400
US87264ACX19,TMUS,name_block,TMUS 5.8 15-SEP-62,TMUS 5.8 15-SEP-62,5.800
US87264ACY91,TMUS,name_block,TMUS 5.05 15-JUL-33,TMUS 5.05 15-JUL-33,5.050
US87264ACZ66,TMUS,name_block,TMUS 4.95 15-MAR-28,TMUS 4.95 15-MAR-28,4.950
US874054AG47,TTWO,cusip6,TTWO 3.7 14-APR-27,TTWO 3.7 14-APR-27,3.700
US874054AH20,TTWO,cusip6,TTWO 4 14-APR-32,TTWO 4 14-APR-32,4.000
US876030AA54,TPR,cusip6,TPR 3.05 15-MAR-32,TPR 3.05 15-MAR-32,3.050
US87612BBG68,TRGP,name_block,TARGA RES PARTNERS LP / TARGA RES PARTNE 5% 15Jan2028,TARGA RES PARTNERS LP / TARGA RES PARTNE 5% 15Jan2028,5.000
US87612BBU52,TRGP,name_block,Targa Resources Partners 4% 15jan2032 USD,Targa Resources Partners 4% 15jan2032 USD,4.000
US87612EAF34,TGT,cusip6,TARGET CORP 7% 15Jul2031,TARGET CORP 7% 15Jul2031,7.000
US87612EAK29,TGT,cusip6,TARGET CORP 6.35% 01Nov2032,TARGET CORP 6.35% 01Nov2032,6.350
US87612EAR71,TGT,cusip6,TARGET CORP 6.5% 15Oct2037,TARGET CORP 6.5% 15Oct2037,6.500
US87612EBA38,TGT,cusip6,TARGET CORP 4% 01Jul2042,TARGET CORP 4% 01Jul2042,4.000
US87612EBF25,TGT,cusip6,TARGET CORP 3.625% 15Apr2046,TARGET CORP 3.625% 15Apr2046,3.625
US87612EBG08,TGT,cusip6,TARGET CORP 3.9% 15Nov2047,TARGET CORP 3.9% 15Nov2047,3.900
US87612EBH80,TGT,cusip6,TARGET CORPORATION,TARGET CORP 3.375% 15Apr2029,3.375
US87612EBJ47,TGT,cusip6,TARGET CORPORATION,TARGET CORP 2.35% 15Feb2030,2.350
US87612EBM75,TGT,cusip6,TGT 1.95 15-JAN-27,TGT 1.95 15-JAN-27,1.950
US87612EBN58,TGT,cusip6,TGT 2.95 15-JAN-52,TGT 2.95 15-JAN-52,2.950
US87612EBP07,TGT,cusip6,TGT 4.5 15-SEP-32,TGT 4.5 15-SEP-32,4.500
US87612EBQ89,TGT,cusip6,TGT 4.4 15-JAN-33,TGT 4.4 15-JAN-33,4.400
US87612EBR62,TGT,cusip6,TGT 4.8 15-JAN-53,TGT 4.8 15-JAN-53,4.800
US87612GAA94,TRGP,cusip6,TRGP 4.2 01-FEB-33,TRGP 4.2 01-FEB-33,4.200
US87612GAB77,TRGP,cusip6,TRGP 4.95 15-APR-52,TRGP 4.95 15-APR-52,4.950
US87612GAC50,TRGP,cusip6,TRGP 6.125 15-MAR-33,TRGP 6.125 15-MAR-33,6.125
US87612GAD34,TRGP,cusip6,TRGP 6.5 15-FEB-53,TRGP 6.5 15-FEB-53,6.500
US87612KAA07,TRGP,name_block,TRGP 5.2 01-JUL-27,TRGP 5.2 01-JUL-27,5.200
US87612KAC62,TRGP,name_block,TRGP 6.25 01-JUL-52,TRGP 6.25 01-JUL-52,6.250
US879360AD71,TDY,cusip6,TDY 2.25 01-APR-28,TDY 2.25 01-APR-28,2.250
US879360AE54,TDY,cusip6,TELEDYNE TECHNOLOGIES INCORPORATED,TELEDYNE TECHNOLOGIES INC 2.75% 01Apr2031,2.750
US882508BC78,TXN,cusip6,TEXAS INSTRS INC 2.9% 03Nov2027,TEXAS INSTRS INC 2.9% 03Nov2027,2.900
US882508BD51,TXN,cusip6,TEXAS INSTRS INC 4.15% 15May2048,TEXAS INSTRS INC 4.15% 15May2048,4.150
US882508BF00,TXN,cusip6,TEXAS INSTRUMENTS INC,TEXAS INSTRS INC 3.875% 15Mar2039,3.875
US882508BG82,TXN,cusip6,TEXAS INSTRUMENTS INC,TEXAS INSTRS INC 2.25% 04Sep2029,2.250
US882508BJ22,TXN,cusip6,TEXAS INSTRUMENTS INC,TEXAS INSTRS INC 1.75% 04May2030,1.750
US882508BM50,TXN,cusip6,TXN 2.7 15-SEP-51,TXN 2.7 15-SEP-51,2.700
US882508BQ64,TXN,cusip6,TXN 4.1 16-AUG-52,TXN 4.1 16-AUG-52,4.100
US882508BV59,TXN,cusip6,TXN 4.6 15-FEB-28,TXN 4.6 15-FEB-28,4.600
US882508CB86,TXN,cusip6,TXN 4.9 14-MAR-33,TXN 4.9 14-MAR-33,4.900
US882508CC69,TXN,cusip6,TXN 5 14-MAR-53,TXN 5 14-MAR-53,5.000
US883203BX87,TXT,cusip6,TEXTRON INC 3.65% 15Mar2027,TEXTRON INC 3.65% 15Mar2027,3.650
US883203BY60,TXT,cusip6,TEXTRON INC 3.375% 01Mar2028,TEXTRON INC 3.375% 01Mar2028,3.375
US88339WAA45,WMB,name_block,WMB 3.5 15-OCT-51,WMB 3.5 15-OCT-51,3.500
US883556BG65,TMO,cusip6,THERMO FISHER SCIENTIFIC INC 5.3% 01Feb2044,THERMO FISHER SCIENTIFIC INC 5.3% 01Feb2044,5.300
US883556BY71,TMO,cusip6,THERMO FISHER SCIENTIFIC INC 4.1% 15Aug2047,THERMO FISHER SCIENTIFIC INC 4.1% 15Aug2047,4.100
US883556BZ47,TMO,cusip6,THERMO FISHER SCIENTIFIC INC,THERMO FISHER SCIENTIFIC INC 2.6% 01Oct2029,2.600
