ticker,route,name_src,bond_code,bond_name,quote_date,curve_date,maturity,tenor_yrs,coupon,price,yield_pct,tsy_pct,spread_bp,ytm_check_gap_bp
MGM,cusip6,catalogue,US552953CF65,MGM RESORTS INTL 5.5% 15Apr2027,2026-08-19,2026-08-13,2027-04-15,0.6543,5.5,100.181,5.0432,3.9239,111.93,16.0
MGM,cusip6,catalogue,US552953CH22,MGM RESORTS INTL 4.75% 15Oct2028,2026-08-19,2026-08-13,2028-10-15,2.1574,4.75,99.359,5.0649,4.1579,90.7,-0.1
MKC,cusip6,fundamentals,US579780AN77,MCCORMICK & CO INC 3.4% 15Aug2027,2026-08-14,2026-08-13,2027-08-15,1.0021,3.4,98.9501,4.494,3.9704,52.36,-1.1
MKC,cusip6,catalogue,US579780AS64,MKC 1.85 15-FEB-31,2026-08-14,2026-08-13,2031-02-15,4.5065,1.85,87.594,4.9636,4.2904,67.32,-0.8
MLM,cusip6,catalogue,US573284AQ94,MARTIN MARIETTA MATLS INC 3.45% 01Jun2027,2026-08-19,2026-08-13,2027-06-01,0.783,3.45,99.01,4.7504,3.9411,80.93,-0.4
MLM,cusip6,catalogue,US573284AT34,MARTIN MARIETTA MATLS INC 3.5% 15Dec2027,2026-08-19,2026-08-13,2027-12-15,1.3224,3.5,98.596,4.6053,4.028,57.73,-0.2
MLM,cusip6,fundamentals,US573284AW62,MARTIN MARIETTA MATLS INC 2.4% 15Jul2031,2026-08-19,2026-08-13,2031-07-15,4.9035,2.4,88.523,5.073,4.3142,75.88,-0.0
MLM,cusip6,catalogue,US573284AJ51,MARTIN MARIETTA MATLS INC 6.25% 01May2037,2026-08-18,2026-08-13,2037-05-01,10.7023,6.25,106.33,5.4598,4.67,78.98,0.0
MLM,cusip6,catalogue,US573284AU07,MARTIN MARIETTA MATLS INC 4.25% 15Dec2047,2026-08-18,2026-08-13,2047-12-15,21.3251,4.25,76.409,6.2706,5.2013,106.93,-0.0
MLM,cusip6,fundamentals,US573284AX46,MARTIN MARIETTA MATLS INC 3.2% 15Jul2051,2026-08-19,2026-08-13,2051-07-15,24.9035,3.2,62.66,6.148,5.2049,94.31,-0.0
MMC,cusip6,fundamentals,US571748BG65,MARSH & MCLENNAN COS INC 4.375% 15Mar2029,2026-08-14,2026-08-13,2029-03-15,2.5845,4.375,99.395,4.6253,4.1792,44.61,-0.1
MMC,cusip6,fundamentals,US571748BN17,MARSH & MCLENNAN COS INC 2.25% 15Nov2030,2026-08-14,2026-08-13,2030-11-15,4.2546,2.25,90.023,4.88,4.2753,60.47,-0.6
MMC,cusip6,catalogue,US571748BP64,MMC 2.375 15-DEC-31,2026-08-14,2026-08-13,2031-12-15,5.3361,2.375,88.173,4.9252,4.3452,58.0,-0.4
MMC,cusip6,catalogue,US571748BR21,MMC 5.75 01-NOV-32,2026-08-14,2026-08-13,2032-11-01,6.2177,5.75,103.465,5.0683,4.4113,65.7,2.3
MMC,cusip6,fundamentals,US571748AK86,MARSH & MCLENNAN COS INC 5.875% 01Aug2033,2026-08-14,2026-08-13,2033-08-01,6.9651,5.875,105.023,5.0103,4.4674,54.29,0.1
MMC,cusip6,fundamentals,US571748BH49,MARSH & MCLENNAN COS INC 4.75% 15Mar2039,2026-08-13,2026-08-13,2039-03-15,12.5859,4.75,92.41,5.5978,4.7774,82.04,-0.0
MMC,cusip6,fundamentals,US571748BC51,MARSH & MCLENNAN COS INC 4.35% 30Jan2047,2026-08-10,2026-08-10,2047-01-30,20.4736,4.35,79.944,6.075,5.25,82.5,-0.0
MMC,cusip6,fundamentals,US571748BD35,MARSH & MCLENNAN COS INC 4.2% 01Mar2048,2026-08-07,2026-08-07,2048-03-01,21.5661,4.2,78.085,6.0297,5.1984,83.13,-0.1
MMC,cusip6,fundamentals,US571748BJ05,MARSH & MCLENNAN COS INC 4.9% 15Mar2049,2026-08-11,2026-08-11,2049-03-15,22.5927,4.9,85.2796,6.1096,5.2474,86.22,-0.0
MMC,cusip6,catalogue,US571748BQ48,MMC 2.9 15-DEC-51,2026-08-14,2026-08-13,2051-12-15,25.3361,2.9,59.141,6.0828,5.2053,87.75,-0.1
MMC,cusip6,catalogue,US571748BS04,MMC 6.25 01-NOV-52,2026-08-13,2026-08-13,2052-11-01,26.2204,6.25,101.3127,6.1469,5.2062,94.07,0.1
MMC,cusip6,catalogue,US571748BT86,MMC 5.45 15-MAR-53,2026-08-13,2026-08-13,2053-03-15,26.5873,5.45,91.538,6.0966,5.2066,89.0,-0.0
MMM,cusip6,fundamentals,US88579YAV39,3M CO 2.25% 19Sep2026,2026-08-14,2026-08-13,2026-09-19,0.0986,2.25,99.796,4.5125,3.87,64.25,-18.6
MMM,cusip6,fundamentals,US88579YAY77,3M CO 2.875% 15Oct2027,2026-08-14,2026-08-13,2027-10-15,1.1691,2.875,98.346,4.3482,4.0004,34.78,-1.0
MMM,cusip6,fundamentals,US88579YBC49,3M CO 3.625% 14Sep2028,2026-08-14,2026-08-13,2028-09-14,2.0862,3.625,98.1607,4.5628,4.1543,40.85,-0.5
MMM,cusip6,fundamentals,US88579YBG52,3M CO 3.375% 01Mar2029,2026-08-14,2026-08-13,2029-03-01,2.5462,3.375,96.974,4.6518,4.1773,47.45,-0.4
MMM,cusip6,fundamentals,US88579YBJ91,3M CO 2.375% 26Aug2029,2026-08-14,2026-08-13,2029-08-26,3.0335,2.375,93.67,4.6418,4.202,43.98,-0.6
MMM,name_block,catalogue,US88579EAC93,3M CO MEDIUM TERM NTS BOOK ENTRY 5.7% 15Mar2037,2026-08-19,2026-08-13,2037-03-15,10.5708,5.7,102.441,5.3934,4.6625,73.09,0.0
MMM,cusip6,fundamentals,US88579YAW12,3M CO 3.125% 19Sep2046,2026-08-14,2026-08-13,2046-09-19,20.0986,3.125,65.742,6.108,5.2001,90.79,-0.1
MMM,cusip6,fundamentals,US88579YAZ43,3M CO 3.625% 15Oct2047,2026-08-13,2026-08-13,2047-10-15,21.1718,3.625,71.339,6.043,5.2012,84.18,-0.1
MMM,cusip6,catalogue,US88579YBD22,3M CO 4% 14Sep2048,2026-08-14,2026-08-13,2048-09-14,22.0862,4.0,75.0559,6.0647,5.2021,86.26,-0.1
MMM,cusip6,fundamentals,US88579YBK64,3M CO 3.25% 26Aug2049,2026-08-14,2026-08-13,2049-08-26,23.0335,3.25,65.06,6.0924,5.203,88.94,-0.1
MO,name_block,catalogue,US02209SAU78,ALTRIA GROUP INC 2.625% 16Sep2026,2026-08-19,2026-08-13,2026-09-16,0.0767,2.625,99.845,4.7254,3.87,85.54,-7.7
MO,cusip6,catalogue,US718154CF28,PHILIP MORRIS COS INC 7.75% 15Jan2027,2026-08-18,2026-08-13,2027-01-15,0.4107,7.75,101.466,4.0463,3.8914,15.49,5.3
MO,name_block,fundamentals,US02209SBD45,ALTRIA GROUP INC 4.8% 14Feb2029,2026-08-19,2026-08-13,2029-02-14,2.4914,4.8,100.333,4.6438,4.1746,46.92,1.3
MO,name_block,fundamentals,US02209SBJ15,ALTRIA GROUP INC 3.4% 06May2030,2026-08-19,2026-08-13,2030-05-06,3.7125,3.4,95.157,4.8399,4.2428,59.71,-0.1
MO,name_block,fundamentals,US02209SBL60,ALTRIA GROUP INC 2.45% 04Feb2032,2026-08-19,2026-08-13,2032-02-04,5.462,2.45,87.356,5.1367,4.3547,78.2,-0.3
MO,name_block,catalogue,US02209SAE37,Altria Group 9.95% 10nov2038,2026-08-19,2026-08-13,2038-11-10,12.2272,9.95,130.621,6.3149,4.757,155.79,0.1
MO,name_block,fundamentals,US02209SBE28,ALTRIA GROUP INC 5.8% 14Feb2039,2026-08-19,2026-08-13,2039-02-14,12.4901,5.8,98.976,5.917,4.7719,114.51,0.0
MO,name_block,fundamentals,US02209SBM44,ALTRIA GROUP INC 3.4% 04Feb2041,2026-08-19,2026-08-13,2041-02-04,14.4641,3.4,74.289,6.1021,4.8845,121.76,-0.1
MO,name_block,catalogue,US02209SAM52,ALTRIA GROUP INC 4.25% 09Aug2042,2026-08-19,2026-08-13,2042-08-09,15.9726,4.25,80.13,6.2321,4.9704,126.17,-0.0
MO,name_block,catalogue,US02209SAQ66,ALTRIA GROUP INC 4.5% 02May2043,2026-08-18,2026-08-13,2043-05-02,16.7036,4.5,80.317,6.44,5.0121,142.79,-0.0
MO,name_block,catalogue,US02209SAR40,ALTRIA GROUP INC 5.375% 31Jan2044,2026-08-19,2026-08-13,2044-01-31,17.4511,5.375,90.081,6.3213,5.0547,126.66,-0.0
MO,name_block,catalogue,US02209SAV51,ALTRIA GROUP INC 3.875% 16Sep2046,2026-08-19,2026-08-13,2046-09-16,20.0767,3.875,70.884,6.49,5.2001,128.99,-0.0
MO,name_block,catalogue,US02209SBF92,ALTRIA GROUP INC 5.95% 14Feb2049,2026-08-19,2026-08-13,2049-02-14,22.4914,5.95,94.878,6.382,5.2025,117.95,-0.0
MO,name_block,fundamentals,US02209SBN27,ALTRIA GROUP INC 3.7% 04Feb2051,2026-08-19,2026-08-13,2051-02-04,24.4627,3.7,66.986,6.3852,5.2045,118.07,-0.0
MO,name_block,fundamentals,US02209SBP74,ALTRIA GROUP INC 4% 04Feb2061,2026-08-19,2026-08-13,2061-02-04,34.4641,4.0,66.375,6.44,5.21,123.0,-0.0
MOS,name_block,catalogue,US61945CAG87,MOSAIC CO NEW 4.05% 15Nov2027,2026-08-19,2026-08-13,2027-11-15,1.2402,4.05,99.545,4.4277,4.0132,41.45,-0.1
MOS,cusip6,catalogue,US449669AK64,IMC GLOBAL INC 7.3% 15Jan2028,2026-08-19,2026-08-13,2028-01-15,1.4073,7.3,102.705,5.2687,4.0433,122.54,0.6
MOS,name_block,catalogue,US61945CAD56,MOSAIC CO NEW 5.45% 15Nov2033,2026-08-19,2026-08-13,2033-11-15,7.2416,5.45,99.33,5.5622,4.4829,107.93,-0.0
MOS,name_block,catalogue,US61945CAB90,MOSAIC CO NEW 4.875% 15Nov2041,2026-08-18,2026-08-13,2041-11-15,15.2444,4.875,86.386,6.2745,4.9289,134.56,-0.0
MOS,name_block,catalogue,US61945CAE30,MOSAIC CO NEW 5.625% 15Nov2043,2026-08-19,2026-08-13,2043-11-15,17.2402,5.625,91.706,6.4268,5.0427,138.41,-0.0
MPC,cusip6,catalogue,US56585AAF93,MARATHON PETE CORP 6.5% 01Mar2041,2026-08-19,2026-08-13,2041-03-01,14.5325,6.5,105.271,5.9407,4.8884,105.23,1.2
MPC,cusip6,catalogue,US56585AAH59,MARATHON PETE CORP 4.75% 15Sep2044,2026-08-19,2026-08-13,2044-09-15,18.0753,4.75,85.338,6.0999,5.0903,100.96,-0.0
MPC,cusip6,catalogue,US56585AAM45,MARATHON PETE CORP 5.85% 15Dec2045,2026-08-19,2026-08-13,2045-12-15,19.3238,5.85,96.916,6.1235,5.1615,96.2,-0.0
MPC,cusip6,catalogue,US56585AAJ16,MARATHON PETE CORP 5% 15Sep2054,2026-08-19,2026-08-13,2054-09-15,28.0739,5.0,83.561,6.249,5.2081,104.09,-0.0
MRK,name_block,catalogue,US58933YBC84,MRK 1.7 10-JUN-27,2026-08-14,2026-08-13,2027-06-10,0.8214,1.7,98.112,4.0795,3.9462,13.33,-2.2
MRK,name_block,fundamentals,US589331AE71,MERCK & CO INC 5.95% 01Dec2028,2026-08-14,2026-08-13,2028-12-01,2.2998,5.95,103.212,4.4547,4.165,28.97,0.7
MRK,name_block,catalogue,US58933YBD67,MRK 1.9 10-DEC-28,2026-08-14,2026-08-13,2028-12-10,2.3244,1.9,94.429,4.4596,4.1662,29.34,-1.1
MRK,name_block,fundamentals,US58933YAX31,MERCK & CO INC NEW 3.4% 07Mar2029,2026-08-14,2026-08-13,2029-03-07,2.5626,3.4,97.5416,4.4284,4.1781,25.03,-0.4
MRK,name_block,fundamentals,US58933YAZ88,MERCK & CO INC NEW 1.45% 24Jun2030,2026-08-14,2026-08-13,2030-06-24,3.8604,1.45,88.7366,4.6783,4.2516,42.67,-0.6
MRK,name_block,catalogue,US58933YBE41,MRK 2.15 10-DEC-31,2026-08-14,2026-08-13,2031-12-10,5.3224,2.15,87.674,4.8053,4.3442,46.11,-0.4
MRK,name_block,fundamentals,US58933YAV74,MERCK & CO INC NEW 3.9% 07Mar2039,2026-08-14,2026-08-13,2039-03-07,12.5613,3.9,85.082,5.5669,4.776,79.09,-0.1
MRK,name_block,fundamentals,US589331AS67,MERCK & CO INC 3.6% 15Sep2042,2026-08-14,2026-08-13,2042-09-15,16.0876,3.6,76.8468,5.8395,4.977,86.25,-0.1
MRK,name_block,fundamentals,US58933YAJ47,MERCK & CO INC NEW 4.15% 18May2043,2026-08-14,2026-08-13,2043-05-18,16.7584,4.15,81.761,5.875,5.0152,85.98,-0.0
MRK,name_block,fundamentals,US58933YAT29,MERCK & CO INC NEW 3.7% 10Feb2045,2026-08-14,2026-08-13,2045-02-10,18.4942,3.7,74.8863,5.9602,5.1142,84.6,-0.1
MRK,name_block,fundamentals,US58933YAW57,MERCK & CO INC NEW 4% 07Mar2049,2026-08-14,2026-08-13,2049-03-07,22.5626,4.0,75.065,6.0382,5.2026,83.56,-0.0
MRK,name_block,fundamentals,US58933YBB02,MERCK & CO INC NEW 2.45% 24Jun2050,2026-08-14,2026-08-13,2050-06-24,23.8604,2.45,55.1963,6.009,5.2039,80.51,-0.1
MRK,name_block,catalogue,US58933YBF16,MRK 2.75 10-DEC-51,2026-08-13,2026-08-13,2051-12-10,25.3251,2.75,58.491,5.9398,5.2053,73.45,-0.0
MRK,name_block,catalogue,US58933YBG98,MRK 2.9 10-DEC-61,2026-08-14,2026-08-13,2061-12-10,35.3238,2.9,54.201,6.058,5.21,84.8,-0.0
MRVL,name_block,catalogue,US573874AF10,MRVL 2.45 15-APR-28,2026-08-18,2026-08-13,2028-04-15,1.6591,2.45,96.6287,4.586,4.0886,49.74,-0.5
MRVL,name_block,catalogue,US57385LAB45,MARVELL TECHNOLOGY GROUP LTD 4.875% 22Jun2028,2026-08-19,2026-08-13,2028-06-22,1.8426,4.875,99.248,5.3056,4.1217,118.39,-0.1
MRVL,name_block,catalogue,US573874AN44,MRVL 4.875 22-JUN-28,2026-08-19,2026-08-13,2028-06-22,1.8426,4.875,100.375,4.6277,4.1217,50.6,2.9
MRVL,name_block,catalogue,US573874AJ32,MRVL 2.95 15-APR-31,2026-08-19,2026-08-13,2031-04-15,4.6543,2.95,91.186,5.101,4.2993,80.17,-0.1
MS,name_block,fundamentals,US61761J3R84,MORGAN STANLEY 3.125% 27Jul2026,2026-07-23,2026-07-23,2026-07-27,0.011,3.125,99.99,4.26,3.95,31.0,-24.3
MS,name_block,fundamentals,US6174467Y92,MORGAN STANLEY 4.35% 08Sep2026,2026-08-14,2026-08-13,2026-09-08,0.0684,4.35,100.008,4.1331,3.87,26.31,5.9
MS,name_block,fundamentals,US61746BEF94,MORGAN STANLEY 3.625% 20Jan2027,2026-08-14,2026-08-13,2027-01-20,0.4353,3.625,99.754,4.2027,3.8947,30.8,-0.6
MS,name_block,fundamentals,US61761JZN26,MORGAN STANLEY 3.95% 23Apr2027,2026-08-14,2026-08-13,2027-04-23,0.6899,3.95,99.768,4.2908,3.9287,36.21,-0.3
MS,name_block,fundamentals,US617446HD43,MORGAN STANLEY 7.25% 01Apr2032,2026-08-14,2026-08-13,2032-04-01,5.6318,7.25,108.8417,5.4035,4.3674,103.61,0.3
MS,name_block,fundamentals,US617482V925,MORGAN STANLEY 6.375% 24Jul2042,2026-08-14,2026-08-13,2042-07-24,15.9425,6.375,104.5948,5.925,4.9687,95.63,0.0
MS,name_block,fundamentals,US61747YDY86,MORGAN STANLEY 4.3% 27Jan2045,2026-08-14,2026-08-13,2045-01-27,18.4559,4.3,80.5317,6.0683,5.112,95.63,-0.1
MS,name_block,fundamentals,US61746BEG77,MORGAN STANLEY 4.375% 22Jan2047,2026-08-14,2026-08-13,2047-01-22,20.4408,4.375,79.835,6.1169,5.2004,91.65,-0.1
MSCI,cusip6,fundamentals,US55354GAH39,MSCI INC 4% 15Nov2029,2026-08-13,2026-08-13,2029-11-15,3.258,4.0,96.945,5.0302,4.2155,81.47,-0.4
MSCI,cusip6,fundamentals,US55354GAK67,MSCI INC 3.625% 01Sep2030,2026-08-14,2026-08-13,2030-09-01,4.0493,3.625,94.213,5.2327,4.263,96.97,-0.4
MSCI,cusip6,fundamentals,US55354GAL41,MSCI INC 3.875% 15Feb2031,2026-08-14,2026-08-13,2031-02-15,4.5065,3.875,94.068,5.378,4.2904,108.76,-0.3
MSFT,cusip6,fundamentals,US594918BY93,MICROSOFT CORP 3.3% 06Feb2027,2026-08-14,2026-08-13,2027-02-06,0.4819,3.3,99.6861,3.9771,3.9009,7.62,-1.4
MSFT,cusip6,fundamentals,US594918BC73,MICROSOFT CORP 3.5% 12Feb2035,2026-08-14,2026-08-13,2035-02-12,8.4983,3.5,90.543,4.874,4.5499,32.41,-0.2
MSFT,cusip6,fundamentals,US594918BK99,MICROSOFT CORP 4.2% 03Nov2035,2026-08-14,2026-08-13,2035-11-03,9.2211,4.2,94.729,4.9176,4.5885,32.91,-0.1
MSFT,cusip6,fundamentals,US594918BS26,MICROSOFT CORP 3.45% 08Aug2036,2026-08-14,2026-08-13,2036-08-08,9.9849,3.45,87.145,5.1109,4.6292,48.17,-0.1
MSFT,cusip6,fundamentals,US594918BZ68,MICROSOFT CORP 4.1% 06Feb2037,2026-08-14,2026-08-13,2037-02-06,10.4832,4.1,91.971,5.0991,4.6575,44.16,-0.1
MSFT,cusip6,fundamentals,US594918AD65,MICROSOFT CORP 5.2% 01Jun2039,2026-08-14,2026-08-13,2039-06-01,12.7967,5.2,100.2972,5.1671,4.7894,37.77,0.0
MSFT,cusip6,fundamentals,US594918AJ36,MICROSOFT CORP 4.5% 01Oct2040,2026-08-14,2026-08-13,2040-10-01,14.1328,4.5,91.62,5.3526,4.8656,48.7,-0.0
MSFT,cusip6,fundamentals,US594918AM64,MICROSOFT CORP 5.3% 08Feb2041,2026-08-14,2026-08-13,2041-02-08,14.4887,5.3,99.371,5.3629,4.8859,47.7,0.0
MSFT,cusip6,fundamentals,US594918AR51,MICROSOFT CORP 3.5% 15Nov2042,2026-08-13,2026-08-13,2042-11-15,16.2574,3.5,77.1202,5.673,4.9867,68.63,-0.0
MSFT,cusip6,fundamentals,US594918AU80,MICROSOFT CORP 3.75% 01May2043,2026-08-14,2026-08-13,2043-05-01,16.7118,3.75,77.444,5.8892,5.0126,87.66,-0.1
MSFT,cusip6,fundamentals,US594918BD56,MICROSOFT CORP 3.75% 12Feb2045,2026-08-13,2026-08-13,2045-02-12,18.5024,3.75,77.1109,5.7812,5.1146,66.66,-0.1
MSFT,cusip6,fundamentals,US594918BL72,MICROSOFT CORP 4.45% 03Nov2045,2026-08-14,2026-08-13,2045-11-03,19.2225,4.45,83.894,5.857,5.1557,70.13,-0.1
MSFT,cusip6,fundamentals,US594918BT09,MICROSOFT CORP 3.7% 08Aug2046,2026-08-14,2026-08-13,2046-08-08,19.9836,3.7,74.319,5.9067,5.1991,70.76,-0.1
MSFT,cusip6,fundamentals,US594918CA09,MICROSOFT CORP 4.25% 06Feb2047,2026-08-14,2026-08-13,2047-02-06,20.4819,4.25,80.8173,5.8727,5.2005,67.22,-0.1
MSFT,cusip6,fundamentals,US594918CC64,MICROSOFT CORP 2.525% 01Jun2050,2026-08-14,2026-08-13,2050-06-01,23.7974,2.525,55.8,6.0552,5.2038,85.14,-0.1
MSFT,cusip6,fundamentals,US594918CE21,MICROSOFT CORP 2.921% 17Mar2052,2026-08-14,2026-08-13,2052-03-17,25.5907,2.921,59.78,6.023,5.2056,81.74,-0.1
MSFT,cusip6,fundamentals,US594918BE30,MICROSOFT CORP 4% 12Feb2055,2026-08-14,2026-08-13,2055-02-12,28.4983,4.0,73.65,5.9266,5.2085,71.81,-0.0
MSFT,cusip6,fundamentals,US594918BM55,MICROSOFT CORP 4.75% 03Nov2055,2026-08-14,2026-08-13,2055-11-03,29.2211,4.75,83.739,5.927,5.2092,71.78,-0.0
MSFT,cusip6,fundamentals,US594918BU71,MICROSOFT CORP 3.95% 08Aug2056,2026-08-14,2026-08-13,2056-08-08,29.9849,3.95,71.553,6.008,5.21,79.8,-0.0
MSFT,cusip6,fundamentals,US594918CB81,MICROSOFT CORP 4.5% 06Feb2057,2026-08-14,2026-08-13,2057-02-06,30.4832,4.5,79.674,5.9532,5.21,74.32,-0.0
MSFT,cusip6,fundamentals,US594918CD48,MICROSOFT CORP 2.675% 01Jun2060,2026-08-14,2026-08-13,2060-06-01,33.7988,2.675,51.876,6.0249,5.21,81.49,-0.0
MSFT,cusip6,fundamentals,US594918CF95,MICROSOFT CORP 3.041% 17Mar2062,2026-08-14,2026-08-13,2062-03-17,35.5893,3.041,55.949,6.0797,5.21,86.97,-0.0
MSI,cusip6,fundamentals,US620076BL24,MOTOROLA SOLUTIONS INC 4.6% 23Feb2028,2026-08-14,2026-08-13,2028-02-23,1.5277,4.6,100.162,4.4713,4.065,40.63,1.7
MSI,cusip6,fundamentals,US620076AP47,MOTOROLA SOLUTIONS INC 6.5% 15Nov2028,2026-08-14,2026-08-13,2028-11-15,2.256,6.5,103.544,4.8107,4.1628,64.79,0.8
MSI,cusip6,fundamentals,US620076BN89,MOTOROLA SOLUTIONS INC 4.6% 23May2029,2026-08-14,2026-08-13,2029-05-23,2.7734,4.6,99.657,4.7311,4.1887,54.24,-0.0
MSI,cusip6,fundamentals,US620076BT59,MOTOROLA SOLUTIONS INC 2.3% 15Nov2030,2026-08-14,2026-08-13,2030-11-15,4.2546,2.3,89.987,4.9432,4.2753,66.79,-0.6
MSI,cusip6,fundamentals,US620076BU23,MOTOROLA SOLUTIONS INC 2.75% 24May2031,2026-08-14,2026-08-13,2031-05-24,4.7748,2.75,90.306,5.0635,4.3065,75.7,-0.4
MSI,cusip6,catalogue,US620076BW88,MSI 5.6 01-JUN-32,2026-08-14,2026-08-13,2032-06-01,5.7988,5.6,102.0577,5.1676,4.3799,78.77,1.5
MSI,cusip6,fundamentals,US620076BE80,MOTOROLA SOLUTIONS INC 5.5% 01Sep2044,2026-08-13,2026-08-13,2044-09-01,18.0534,5.5,93.29,6.1189,5.089,102.99,-0.0
MSI,cusip6,fundamentals,US620076AM16,MOTOROLA SOLUTIONS INC 5.22% 01Oct2097,2026-08-14,2026-08-13,2097-10-01,71.1321,5.22,75.623,6.9197,5.21,170.97,-0.0
MTB,name_block,catalogue,US55279HAW07,MTB 4.7 27-JAN-28,2026-08-13,2026-08-13,2028-01-27,1.4565,4.7,100.362,4.426,4.0522,37.38,1.3
MU,cusip6,catalogue,US595112BS19,MU 2.703 15-APR-32,2026-08-19,2026-08-13,2032-04-15,5.6564,2.703,88.67,5.03,4.3692,66.08,-0.1
MU,cusip6,catalogue,US595112BZ51,MU 5.875 09-FEB-33,2026-08-19,2026-08-13,2033-02-09,6.4778,5.875,103.02,5.2996,4.4308,86.88,1.8
MU,cusip6,catalogue,US595112BT91,MU 3.366 01-NOV-41,2026-08-19,2026-08-13,2041-11-01,15.2033,3.366,75.47,5.819,4.9266,89.24,-0.1
MU,cusip6,catalogue,US595112BU64,MU 3.477 01-NOV-51,2026-08-19,2026-08-13,2051-11-01,25.2019,3.477,67.184,6.0246,5.2052,81.94,-0.0
NDAQ,cusip6,catalogue,US631103AM02,NDAQ 3.95 07-MAR-52,2026-08-10,2026-08-10,2052-03-07,25.5743,3.95,71.5793,6.1743,5.25,92.43,-0.0
NEE,name_block,catalogue,US65339KBY55,NEE 1.875 15-JAN-27,2026-08-14,2026-08-13,2027-01-15,0.4216,1.875,99.1,4.0942,3.8929,20.13,-4.8
NEE,name_block,fundamentals,US65339KAT79,NEXTERA ENERGY CAP HLDGS INC 3.55% 01May2027,2026-08-14,2026-08-13,2027-05-01,0.7118,3.55,99.5822,4.1507,3.9316,21.91,-0.5
NEE,name_block,catalogue,US65339KCH14,NEE 4.625 15-JUL-27,2026-08-14,2026-08-13,2027-07-15,0.9172,4.625,100.105,4.494,3.959,53.5,0.9
NEE,name_block,fundamentals,US65342QAB86,NEXTERA ENERGY OPER PARTNERS LP 4.5% 15Sep2027,2026-08-14,2026-08-13,2027-09-15,1.0869,4.5,99.2,5.2696,3.9856,128.4,-0.7
NEE,name_block,catalogue,US65339KCM09,NEE 4.9 28-FEB-28,2026-08-14,2026-08-13,2028-02-28,1.5414,4.9,100.512,4.5319,4.0675,46.44,1.9
NEE,name_block,catalogue,US341081GK75,NEE 5.05 01-APR-28,2026-08-14,2026-08-13,2028-04-01,1.6318,5.05,101.1144,4.2929,4.0837,20.92,3.9
NEE,name_block,fundamentals,US65339KBM18,NEXTERA ENERGY CAP HLDGS INC 2.75% 01Nov2029,2026-08-14,2026-08-13,2029-11-01,3.217,2.75,94.193,4.722,4.213,50.9,-0.7
NEE,name_block,catalogue,US65339KCN81,NEE 5 28-FEB-30,2026-08-14,2026-08-13,2030-02-28,3.5428,5.0,100.638,4.7937,4.2326,56.11,0.8
NEE,name_block,catalogue,US65339KBZ21,NEE 2.44 15-JAN-32,2026-08-14,2026-08-13,2032-01-15,5.4209,2.44,87.53,5.1062,4.3516,75.46,-0.5
NEE,name_block,catalogue,US341081GG63,NEE 2.45 03-FEB-32,2026-08-14,2026-08-13,2032-02-03,5.473,2.45,88.626,4.8452,4.3555,48.97,-0.5
NEE,name_block,catalogue,US65339KCJ79,NEE 5 15-JUL-32,2026-08-14,2026-08-13,2032-07-15,5.9192,5.0,99.532,5.0918,4.3889,70.29,-0.0
NEE,name_block,catalogue,US65339KCP30,NEE 5.05 28-FEB-33,2026-08-14,2026-08-13,2033-02-28,6.5435,5.05,98.743,5.2797,4.4358,84.39,-0.0
NEE,name_block,catalogue,US341081GL58,NEE 5.1 01-APR-33,2026-08-14,2026-08-13,2033-04-01,6.6311,5.1,99.9588,5.1064,4.4423,66.41,-0.0
NEE,name_block,catalogue,US341081ER47,FLORIDA PWR & LT CO 5.95% 01Oct2033,2026-08-19,2026-08-13,2033-10-01,7.1184,5.95,104.626,5.1636,4.4763,68.73,0.0
NEE,name_block,catalogue,US341081EQ63,FLORIDA PWR & LT CO 5.625% 01Apr2034,2026-08-19,2026-08-13,2034-04-01,7.6167,5.625,102.612,5.2041,4.5029,70.12,0.0
NEE,name_block,catalogue,US341081ET03,FLORIDA PWR & LT CO 4.95% 01Jun2035,2026-08-18,2026-08-13,2035-06-01,8.7858,4.95,97.511,5.3071,4.5652,74.19,-0.0
NEE,name_block,catalogue,US341081EV58,FLORIDA PWR & LT CO 5.65% 01Feb2037,2026-08-19,2026-08-13,2037-02-01,10.4559,5.65,102.021,5.394,4.656,73.8,0.0
NEE,name_block,catalogue,US341081FA03,FLORIDA PWR & LT CO 5.95% 01Feb2038,2026-08-19,2026-08-13,2038-02-01,11.4552,5.95,103.781,5.5001,4.7129,78.72,0.0
NEE,name_block,catalogue,US341081FB85,FLORIDA PWR & LT CO 5.96% 01Apr2039,2026-08-19,2026-08-13,2039-04-01,12.616,5.96,103.022,5.6215,4.7791,84.24,0.0
NEE,name_block,catalogue,US341081FC68,FLORIDA PWR & LT CO 5.69% 01Mar2040,2026-08-17,2026-08-13,2040-03-01,13.5387,5.69,100.981,5.5855,4.8317,75.38,-0.0
NEE,name_block,catalogue,US341081FD42,FLORIDA PWR & LT CO 5.25% 01Feb2041,2026-08-19,2026-08-13,2041-02-01,14.4559,5.25,96.016,5.657,4.884,77.3,-0.0
NEE,name_block,catalogue,US341081FF99,FLORIDA PWR & LT CO 4.125% 01Feb2042,2026-08-19,2026-08-13,2042-02-01,15.4552,4.125,82.075,5.9103,4.9409,96.94,-0.1
